TIME_PERIOD,UA_Actual,PDM_Angles,PDM_Distance,Granger,Lagged_Correlation,Multivariate_Regression,Transfer_Entropy,Linear_Pooling,Median_Pooling
2003-11-01,8.13604278202844,3.05,3.05,2.2291906243475816,2.2443230417030366,2.1989375149269352,2.3506732721294243,2.2454545454545447,2.3
2003-12-01,8.242685822247342,1.260078540065002,1.26,2.0682244198569575,2.07025646287129,2.038411030242238,2.1887094750496527,2.0727272727272728,2.3
2004-01-01,8.136042782028397,1.2764064349860598,1.2766899766899769,1.8296584544452075,1.8187169218442263,1.7862777800630047,1.944872161841167,1.8181818181818177,2.2
2004-02-01,7.387326363161795,1.4,1.4,1.7035263951170672,1.6923548209890762,1.6523601689519898,1.793088117646734,1.6909090909090907,1.9
2004-03-01,6.643793935325859,1.6272727272727274,1.6272727272727274,1.6396721318934069,1.6335436825709617,1.5819764217083185,1.776703601841044,1.627272727272727,1.8
2004-04-01,6.643793935325837,2.5965296075728883,2.5963367960634223,1.908170377697158,1.9015219858911765,1.8596158173182822,2.0912652366135993,1.8909090909090907,1.7
2004-05-01,7.390300492873125,2.6798244836102114,2.679389312977099,2.2453585246310377,2.2477453310217004,2.2159816136216115,2.4516039465954305,2.236363636363636,2.4
2004-06-01,8.033998597725578,2.4,2.4,2.3023275335980093,2.312274130117628,2.274456562583803,2.5354819662288897,2.3,2.4
2004-07-01,8.142140738463999,1.95,1.95,2.195515054069081,2.207462165438009,2.1759899386825046,2.4206088847132987,2.1999999999999997,2.2
2004-08-01,9.902338349669936,1.1333333333333333,1.1333333333333333,2.1450538844901432,2.172944360219395,2.1513340094956264,2.3649414787863607,2.163636363636363,2.4
2004-09-01,10.667066350114961,0.7,0.7,1.9646957400264808,1.987864769500066,1.952540404430312,2.159124493117212,1.9818181818181817,2.1
2004-10-01,11.650288064972859,2.371292051196815,2.3712816455696197,2.2959083026596563,2.30378120707782,2.2625641962854637,2.460207311252126,2.3,2.3
